station_id,obsTime,ELEV,WDIR,WDSD,TEMP,HUMD,PRES,SUN,H_24R,H_FX,H_XD,H_FXT,D_TX,D_TXT,D_TN,D_TNT
C0AD40,2020/4/14 00:00,32,57,1.3,14.6,0.47,1016.7,,0,-99,-99,-99,21,,7.8,
C0UA00,2020/4/14 00:00,392,254,0.9,10.8,0.81,977.7,,0,-99,-99,-99,23.9,,6.6,
C0I080,2020/4/14 00:00,536,0,0,12.2,0.81,960.3,,0,-99,-99,-99,23.9,,10.2,
C0UA30,2020/4/14 00:00,1397,145,0.5,6.8,0.96,864.6,,0,-99,-99,-99,15.3,,3.2,
C0Z270,2020/4/14 00:00,343,7,1.1,14.4,0.65,982.3,,0,-99,-99,-99,20.8,,12.2,
C0G750,2020/4/14 00:00,31,85,0.9,15.1,0.73,1015.2,,-99,-99,-99,-99,21.8,,12.8,
C0A550,2020/4/14 00:00,422,0,0,6.2,1,973.5,,0,-99,-99,-99,18.7,,4.9,
C0G830,2020/4/14 00:00,27,0,0,15,0.9,-99,,0,-99,-99,-99,21.1,,13.1,
C0E810,2020/4/14 00:00,53,340,1,11,0.9,1013.5,,0,-99,-99,-99,20.8,,8,
C0R640,2020/4/14 00:00,21,53,2.4,19.1,0.61,1016.1,,0,-99,-99,-99,24.1,,16.3,
C0D580,2020/4/14 00:00,120,0,0,12.8,0.73,1005.2,,0,-99,-99,-99,22.1,,6.8,
C0M660,2020/4/14 00:00,40,107,1.5,15,0.76,1013.9,,0,-99,-99,-99,22.3,,11.8,
C0K330,2020/4/14 00:00,38,125,1.4,15.7,0.71,1013.2,,0,-99,-99,-99,22.6,,12.1,
C0E830,2020/4/14 00:00,37,0,0,15.6,0.56,1014.4,,0,-99,-99,-99,20.3,,14,
C0X290,2020/4/14 00:00,10,112,1.6,16.5,0.69,1016.9,,0,-99,-99,-99,22,,15.4,
C0U760,2020/4/14 00:00,22,0,0,12.4,0.79,1021.3,,0,-99,-99,-99,23.1,,12.2,
C0U780,2020/4/14 00:00,15,260,1.7,13.8,0.73,1020.8,,0,-99,-99,-99,22.1,,11.4,
C0H9C0,2020/4/14 00:00,3402,325,0.5,-1.4,0.14,676.1,,0,-99,-99,-99,6.2,,-6.6,
C0R830,2020/4/14 00:00,383,41,3.6,16.9,0.74,974.9,,0,-99,-99,-99,19.9,,14.3,
C0V650,2020/4/14 00:00,28,65,0.7,17.3,0.64,1017.4,,0,-99,-99,-99,24.8,,16,
C0R720,2020/4/14 00:00,214,13,7.1,19,0.68,994.8,,0,-99,-99,-99,22.2,,15.7,
C0K470,2020/4/14 00:00,97,94,3.2,17.1,0.65,1006.8,,0,-99,-99,-99,23,,10.6,
C0R800,2020/4/14 00:00,131,114,1.9,19.2,0.61,1003.7,,0,-99,-99,-99,23.3,,17.5,
C0T9N0,2020/4/14 00:00,261,54,1.3,16.4,0.65,991.2,,0,-99,-99,-99,22.6,,13.9,
CM0180,2020/4/14 00:00,313,275,0.4,15.6,0.64,983.7,,0,-99,-99,-99,25.4,,13.9,
C0Z070,2020/4/14 00:00,247,10,2.2,15.4,0.75,992.1,,0,-99,-99,-99,23.4,,13.6,
C0Z280,2020/4/14 00:00,224,0,0.2,15.8,0.69,997.1,,0,-99,-99,-99,23.6,,13.8,
C0SA40,2020/4/14 00:00,200,319,0.8,16.5,0.69,998.2,,0,-99,-99,-99,22.3,,14.4,
C0V440,2020/4/14 00:00,27,325,1.3,19,0.64,1015.1,,0,-99,-99,-99,27.1,,16.6,
C0R490,2020/4/14 00:00,49,14,1.9,18.2,0.6,1012.5,,0,-99,-99,-99,26.7,,16.2,
C0B010,2020/4/14 00:00,38,0,0,11.3,0.88,1014.9,,0,-99,-99,-99,20,,9.9,
C0X230,2020/4/14 00:00,29,143,1.8,15.2,0.72,1016.2,,0,-99,-99,-99,23.6,,12.1,
C0S770,2020/4/14 00:00,375,12,0.9,15.8,0.69,976.4,,0,-99,-99,-99,20.4,,13.9,
C0K480,2020/4/14 00:00,56,97,1.5,15.7,0.74,1011.2,,0,-99,-99,-99,21.5,,12.2,
C0R540,2020/4/14 00:00,17,27,2,18.9,0.66,1016.4,,0,-99,-99,-99,24.3,,15.5,
C0Z160,2020/4/14 00:00,124,168,0.4,15.3,0.75,1010.3,,0,-99,-99,-99,22.5,,13,
C0AH50,2020/4/14 00:00,275,110,3,13,0.59,988.3,,0,-99,-99,-99,18.3,,13,
C0F850,2020/4/14 00:00,379,96,0.5,13,0.78,975.2,,0,-99,-99,-99,20.8,,8.2,
C0G800,2020/4/14 00:00,15,360,0.7,14.9,0.72,1016.4,,0,-99,-99,-99,20.6,,13.8,
C0U890,2020/4/14 00:00,116,264,0.7,12.9,0.81,1009.8,,0,-99,-99,-99,22.2,,11.9,
C0F860,2020/4/14 00:00,2215,0,0.2,3.7,0.73,782.3,,0,-99,-99,-99,14.7,,0.2,
CM0170,2020/4/14 00:00,106,86,3.4,13.7,0.88,1007.4,,0,-99,-99,-99,22.6,,10.6,
C0B020,2020/4/14 00:00,86,183,1.5,14.7,0.67,1009.6,,0.5,-99,-99,-99,18.6,,11.9,
C0I390,2020/4/14 00:00,1184,90,1.4,8.3,0.81,889.3,,0,-99,-99,-99,18.5,,4.8,
C0T9D0,2020/4/14 00:00,7,241,1,14.3,0.76,1021.8,,0,-99,-99,-99,25.4,,11.8,
C0C460,2020/4/14 00:00,482,146,0.4,12.4,0.66,965.3,,0,-99,-99,-99,20,,6.7,
C0AI40,2020/4/14 00:00,37,135,1.4,15.4,0.53,1017.1,,0,-99,-99,-99,21.1,,12,
C0O930,2020/4/14 00:00,69,0,0,13.5,0.97,1010.6,,0,-99,-99,-99,27,,13.5,
C0T870,2020/4/14 00:00,135,0,0,13.7,0.96,1005.7,,0.5,-99,-99,-99,21.1,,10.3,
C0A920,2020/4/14 00:00,196,125,2.5,14.9,0.55,997.6,,0,-99,-99,-99,19.8,,12.8,
C0A940,2020/4/14 00:00,49,0,0,11.8,0.78,1016.2,,0,-99,-99,-99,21.6,,11.3,
C0S740,2020/4/14 00:00,289,21,1.8,15.6,0.75,988.6,,0,-99,-99,-99,21.7,,13.5,
C0U980,2020/4/14 00:00,573,351,1.4,8.4,0.87,956.4,,0,-99,-99,-99,17.6,,7.4,
C0V250,2020/4/14 00:00,298,107,0.7,13.4,0.78,984,,0,-99,-99,-99,27.6,,12.7,
C0AH70,2020/4/14 00:00,34,76,1.4,15.1,0.51,1017.6,,0,-99,-99,-99,22,,11.3,
C0M760,2020/4/14 00:00,40,115,0.3,15.8,0.71,1013.6,,0,-99,-99,-99,23.1,,12.2,
C0O950,2020/4/14 00:00,4,0,0,16.2,0.73,1017.2,,0,-99,-99,-99,24.6,,14.9,
C0F9A0,2020/4/14 00:00,425,135,0.9,16.2,0.56,969.6,,0,-99,-99,-99,21.5,,12,
C0A9F0,2020/4/14 00:00,35,153,0.5,14,0.63,1018.1,,0,-99,-99,-99,21.8,,11.5,
C0I460,2020/4/14 00:00,110,212,1.6,15.3,0.76,1005.9,,0,-99,-99,-99,22.6,,11.4,
C0E420,2020/4/14 00:00,19,45,1.9,14.1,0.64,1014.9,,0,-99,-99,-99,21,,9.2,
C0R190,2020/4/14 00:00,32,132,0.7,16.2,0.96,1014.5,,0,-99,-99,-99,25.8,,13.5,
C0I010,2020/4/14 00:00,1562,93,1.1,8.3,0.46,850.5,,0,-99,-99,-99,16.6,,4.7,
C0F930,2020/4/14 00:00,100,299,0.5,15.2,0.68,1006.5,,0,-99,-99,-99,21.5,,14.7,
C0X180,2020/4/14 00:00,62,106,1.3,15.9,0.73,1010.3,,0,-99,-99,-99,25.5,,12.9,
C0ACA0,2020/4/14 00:00,25,0,0.2,15,0.5,1017,,0,-99,-99,-99,20.3,,11.6,
C0K500,2020/4/14 00:00,12,77,0.7,14.6,0.76,1015.5,,0,-99,-99,-99,21.9,,11.5,
CM0010,2020/4/14 00:00,68,112,0.3,11.9,0.71,1013.9,,0,-99,-99,-99,20.7,,8.6,
C0O990,2020/4/14 00:00,18,106,0.8,15.1,0.91,1016.3,,0,-99,-99,-99,26,,14.2,
C0E430,2020/4/14 00:00,258,183,1.4,11.8,0.77,992.6,,0,-99,-99,-99,21.1,,6.8,
C0D390,2020/4/14 00:00,146,0,0,12.7,0.61,1001.1,,0,-99,-99,-99,22,,7.2,
C0E790,2020/4/14 00:00,344,356,0.4,13.4,0.8,978.7,,0,-99,-99,-99,20.5,,9.4,
C0F9Y0,2020/4/14 00:00,3313,4,2,0.9,0.07,684.8,,0,-99,-99,-99,8,,-3.8,
C0S930,2020/4/14 00:00,248,240,0.6,15,0.85,992.6,,0,-99,-99,-99,20.9,,14.2,
C0M770,2020/4/14 00:00,164,146,0.4,16.8,0.65,998.5,,0,-99,-99,-99,22.7,,13.6,
C0R470,2020/4/14 00:00,103,33,0.8,17.9,0.68,1007.3,,0,-99,-99,-99,26.8,,15.8,
C0W120,2020/4/14 00:00,58,-99,-99,19.3,0.52,1011.7,,0,-99,-99,-99,20.7,,17.9,
C0V350,2020/4/14 00:00,36,269,1,14.7,0.82,1015.8,,0,-99,-99,-99,27.8,,12.9,
CM0160,2020/4/14 00:00,159,0,0.1,13.8,0.76,1001.7,,0,-99,-99,-99,23.9,,9.8,
C0V500,2020/4/14 00:00,6,24,0.9,19.9,0.55,1016.1,,0,-99,-99,-99,25.2,,16.7,
C0SA30,2020/4/14 00:00,92,356,2.3,18.1,0.59,1010.7,,0,-99,-99,-99,23,,16,
C0U710,2020/4/14 00:00,1942,108,0.6,3.9,0.7,809.7,,0,-99,-99,-99,11.9,,-2.4,
C0Z100,2020/4/14 00:00,36,0,0,13.7,0.94,1019,,0,-99,-99,-99,23.6,,13.3,
C0Z170,2020/4/14 00:00,199,322,1,18,0.57,1000,,0,-99,-99,-99,25.3,,15.1,
C0K430,2020/4/14 00:00,30,28,0.8,14.9,0.72,1015.3,,0,-99,-99,-99,21.9,,12.6,
C0S960,2020/4/14 00:00,32,296,1.5,18.9,0.61,1016.2,,0,-99,-99,-99,23.1,,17.3,
C0T9M0,2020/4/14 00:00,92,328,2.4,17.1,0.69,1012.2,,0.5,-99,-99,-99,24.3,,14.8,
C0AI00,2020/4/14 00:00,188,136,1.3,12.4,0.72,999.9,,0,-99,-99,-99,20.7,,10,
C0AC40,2020/4/14 00:00,1079,62,5.3,6.9,-99,897.2,,0,-99,-99,-99,11.7,,5.1,
C0F9M0,2020/4/14 00:00,230,58,0.7,14.9,0.62,991.9,,0,-99,-99,-99,20.6,,11.2,
C0A930,2020/4/14 00:00,216,182,1,14.4,0.59,994.4,,0,-99,-99,-99,18.7,,11,
C0A640,2020/4/14 00:00,241,0,0,10.1,0.8,995.4,,0,-99,-99,-99,20.3,,6.5,
C0I420,2020/4/14 00:00,305,0,0,13.3,0.85,984,,0,-99,-99,-99,23.9,,10.8,
C0R170,2020/4/14 00:00,26,27,0.4,18.1,0.6,1015.9,,0,-99,-99,-99,27,,13.9,
C0M530,2020/4/14 00:00,1385,0,0,7.7,0.89,870.7,,0,-99,-99,-99,16,,7.7,
C0H960,2020/4/14 00:00,120,189,2.5,15.2,0.7,1003.2,,0,-99,-99,-99,23,,11.1,
C0V620,2020/4/14 00:00,18,56,1,17.2,0.63,1016.6,,0,-99,-99,-99,24.4,,15.8,
C0X280,2020/4/14 00:00,22,118,1,16.3,0.63,1015.8,,0,-99,-99,-99,22.7,,15,
C0AH40,2020/4/14 00:00,426,200,0.7,13.7,0.64,968.9,,0,-99,-99,-99,19,,10,
C0T9A0,2020/4/14 00:00,498,47,0.3,12,0.84,964.3,,0,-99,-99,-99,20,,11.3,
C0R730,2020/4/14 00:00,163,71,4.2,18.7,0.66,1000.3,,0,-99,-99,-99,25.8,,16.7,
C0K390,2020/4/14 00:00,31,126,1.7,15,0.78,1014.4,,0,-99,-99,-99,22.2,,12.1,
C0I540,2020/4/14 00:00,3344,-99,-99,0,0.09,681.6,,-99,-99,-99,-99,4.8,,-6.5,
C0G890,2020/4/14 00:00,24,32,1.7,16.9,0.59,1015.4,,0,-99,-99,-99,20.7,,15.6,
C0G720,2020/4/14 00:00,50,101,2.2,15.6,0.73,1011.8,,0,-99,-99,-99,22,,13.4,
C0UA40,2020/4/14 00:00,1121,35,0.3,7.1,0.38,894.4,,0,-99,-99,-99,14.9,,4.6,
C0V400,2020/4/14 00:00,56,57,2.1,16.6,0.73,1011.8,,0,-99,-99,-99,25.1,,15.2,
C0X130,2020/4/14 00:00,27,0,0,16.4,0.72,1014.8,,0,-99,-99,-99,24.9,,14.4,
C0A520,2020/4/14 00:00,48,26,1.4,15.1,0.48,1015.4,,0,-99,-99,-99,21.4,,10.5,
C0U870,2020/4/14 00:00,474,302,0.8,11.3,0.53,967.8,,0,-99,-99,-99,20.2,,10.6,
C0S690,2020/4/14 00:00,522,23,1.6,15.1,0.71,960.1,,0,-99,-99,-99,19.9,,13.1,
C0R150,2020/4/14 00:00,105,107,2,18.7,0.56,1005.1,,0,-99,-99,-99,27.2,,14.3,
C0K560,2020/4/14 00:00,117,103,0.7,15.6,0.7,1005.3,,0,-99,-99,-99,24.4,,10.6,
C0X100,2020/4/14 00:00,10,89,1.5,19,0.42,1015.5,,0,-99,-99,-99,24.6,,15.6,
C0K460,2020/4/14 00:00,60,127,1.5,15.9,0.7,1010.1,,0,-99,-99,-99,21.9,,13.2,
C0M740,2020/4/14 00:00,15,118,1.7,15.9,0.68,1015.5,,0,-99,-99,-99,23.1,,12.1,
C0SA10,2020/4/14 00:00,411,22,0.7,14.3,0.78,973,,0,-99,-99,-99,21.5,,13.3,
C0C660,2020/4/14 00:00,176,79,2,14.5,0.47,999.4,,0,-99,-99,-99,19.6,,8.7,
C0R620,2020/4/14 00:00,34,60,2.8,21.6,0.63,1015.8,,0,-99,-99,-99,24.9,,18.7,
C0R780,2020/4/14 00:00,72,31,3.2,21.2,0.6,1012.3,,0,-99,-99,-99,23.1,,17.4,
C0R700,2020/4/14 00:00,19,60,3.6,20.5,0.52,1016.8,,0,-99,-99,-99,24.7,,17.8,
C0F0B0,2020/4/14 00:00,311,88,1.8,12.7,0.84,983.1,,0,-99,-99,-99,20.1,,7.7,
C0O970,2020/4/14 00:00,71,93,2.6,13.5,0.86,1010.4,,0,-99,-99,-99,26.5,,12.5,
C0F9P0,2020/4/14 00:00,26,29,2.2,16.3,0.64,1016.3,,0,-99,-99,-99,20.6,,14.4,
C0R560,2020/4/14 00:00,22,341,0.4,18.8,0.59,1016.6,,0,-99,-99,-99,24.9,,15,
C0X220,2020/4/14 00:00,26,107,1.8,16.3,0.64,1015.1,,0,-99,-99,-99,22.7,,13.8,
C0M680,2020/4/14 00:00,37,140,0.8,15.8,0.73,1015.4,,0,-99,-99,-99,23.6,,12.3,
C0S710,2020/4/14 00:00,382,5,3.3,15.1,0.71,977.6,,0,-99,-99,-99,20.6,,13,
C0F9T0,2020/4/14 00:00,111,301,0.9,17,0.55,1004.7,,0,-99,-99,-99,21.2,,14.3,
C0F9N0,2020/4/14 00:00,75,113,0.3,16.9,0.63,1009.6,,0,-99,-99,-99,23.5,,13.5,
C0G740,2020/4/14 00:00,24,49,0.7,15.1,0.68,1015.4,,0,-99,-99,-99,21.4,,14,
C0UA70,2020/4/14 00:00,547,74,3.6,11.6,0.68,958.9,,0,-99,-99,-99,17.9,,9.4,
C0AC60,2020/4/14 00:00,55,151,1.4,13,0.57,1014.4,,0,-99,-99,-99,22,,10.1,
C0R510,2020/4/14 00:00,31,78,0.4,18.6,0.61,1014.2,,0,-99,-99,-99,26,,15.5,
C0X060,2020/4/14 00:00,19,125,0.7,15.2,0.77,1017.7,,0,-99,-99,-99,25.4,,12.5,
C0E550,2020/4/14 00:00,84,288,1,11.1,0.83,1010.1,,0,-99,-99,-99,21,,8.7,
C0AI20,2020/4/14 00:00,25,121,3.1,16.1,0.48,1018.2,,0,-99,-99,-99,19,,12.7,
C0E740,2020/4/14 00:00,27,261,0.6,11.4,-99,1010.1,,0,-99,-99,-99,21.9,,6.5,
C0R520,2020/4/14 00:00,18,40,0.8,18.9,0.68,1016.8,,0,-99,-99,-99,24.3,,15.1,
C0G880,2020/4/14 00:00,92,130,1.1,17.6,0.65,1007.6,,0,-99,-99,-99,24,,11.5,
C0R260,2020/4/14 00:00,76,0,0,19,0.56,1009.5,,0,-99,-99,-99,26.8,,14.7,
C0U950,2020/4/14 00:00,1012,67,5.2,8.1,0.67,907.6,,0,-99,-99,-99,14,,6.5,
C0O860,2020/4/14 00:00,38,136,0.6,15.9,0.83,1013.6,,0,-99,-99,-99,25.4,,13.5,
C0R320,2020/4/14 00:00,7,60,6.3,20.2,0.61,1018,,0,11.5,66,,25.7,,18.5,
C0S980,2020/4/14 00:00,901,279,1.5,11.6,0.9,918.2,,0,-99,-99,-99,17.4,,10.2,
C0V310,2020/4/14 00:00,46,0,0.1,16.1,0.71,1012.7,,0,-99,-99,-99,27.3,,15.3,
C0G620,2020/4/14 00:00,110,0,0,13.2,0.87,1005.2,,0,-99,-99,-99,25.2,,8.7,
C0AD50,2020/4/14 00:00,84,127,2.2,13.8,0.6,1011.1,,0,-99,-99,-99,20.2,,9.9,
C0A9A0,2020/4/14 00:00,24,110,2,14.3,0.6,1018.7,,0,-99,-99,-99,21.1,,10.9,
C0O830,2020/4/14 00:00,127,0,0,14.6,0.99,1004.5,,0,-99,-99,-99,27.6,,12.7,
C0S760,2020/4/14 00:00,1621,348,0.6,6.3,1,841.8,,0.5,-99,-99,-99,11.8,,5.4,
C0X160,2020/4/14 00:00,26,40,1.3,17.4,0.63,1015.2,,0,-99,-99,-99,25.2,,15.8,
C0C490,2020/4/14 00:00,157,118,1.8,14.5,0.49,1001.7,,0,-99,-99,-99,21.3,,9.5,
C0F970,2020/4/14 00:00,145,106,1.5,15.6,0.64,1000.9,,0,-99,-99,-99,21.7,,11.8,
C0R440,2020/4/14 00:00,1679,90,4.5,6.7,0.99,836.3,,0,10.2,110,,10,,5.6,
C0M690,2020/4/14 00:00,33,122,1.2,14.8,0.81,1013.5,,0,-99,-99,-99,23.1,,12.7,
C0V690,2020/4/14 00:00,30,36,1.8,19.2,0.58,1015.6,,0,-99,-99,-99,24,,16.3,
C0Z210,2020/4/14 00:00,126,20,1,16.2,0.64,1008.2,,0,-99,-99,-99,22.7,,14.3,
C0U770,2020/4/14 00:00,5,339,3.3,14.4,0.62,1021.8,,0,-99,-99,-99,22.6,,11.1,
C0Z080,2020/4/14 00:00,298,0,0,13.9,0.84,986.8,,0,-99,-99,-99,23.1,,12.9,
C0G640,2020/4/14 00:00,17,5,0.4,14.1,0.76,1018.8,,0,-99,-99,-99,21.8,,12.9,
C0X200,2020/4/14 00:00,61,148,0.7,13.3,0.96,1011.4,,0,-99,-99,-99,24.3,,13.2,
C0U900,2020/4/14 00:00,63,214,1.3,12.7,0.74,1016.2,,0,-99,-99,-99,22.3,,11.9,
C0Z230,2020/4/14 00:00,31,284,3,16.2,0.56,1019.4,,0,-99,-99,-99,21.5,,13.9,
C0F9O0,2020/4/14 00:00,175,0,0,16.3,0.6,998,,0,-99,-99,-99,22.5,,13.7,
C0R770,2020/4/14 00:00,93,71,2.4,19.3,0.64,1008.1,,0,-99,-99,-99,23.8,,17.2,
C0C540,2020/4/14 00:00,46,83,2,15,0.51,1015,,0,-99,-99,-99,22.2,,8.7,
C0G770,2020/4/14 00:00,15,45,1.2,17.3,0.56,1016.5,,0,-99,-99,-99,22,,15.9,
C0V670,2020/4/14 00:00,20,19,1.5,18.5,0.6,1016.1,,0,-99,-99,-99,25.1,,15.8,
C0A870,2020/4/14 00:00,685,94,6.6,10.4,0.74,939.9,,0,-99,-99,-99,16.2,,9.1,
C0R220,2020/4/14 00:00,23,63,0.9,18.5,0.68,1016.3,,0,-99,-99,-99,25,,15.4,
C0Z220,2020/4/14 00:00,589,259,1.7,11,0.85,955.4,,0,-99,-99,-99,19.9,,8.6,
C0D560,2020/4/14 00:00,147,52,1.3,13.4,0.67,1002.6,,0,-99,-99,-99,22.1,,10.8,
C0I380,2020/4/14 00:00,258,107,2.2,15.7,0.67,987.9,,0,-99,-99,-99,24.4,,10.9,
C0Z020,2020/4/14 00:00,211,24,2.7,15.4,0.86,996,,0,-99,-99,-99,22.2,,14,
C0Z190,2020/4/14 00:00,62,0,0.1,16.9,0.68,1014.1,,0,-99,-99,-99,22.4,,15.2,
C0C710,2020/4/14 00:00,143,0,0.2,9.3,0.93,1004.4,,0,-99,-99,-99,21,,6.1,
C0D360,2020/4/14 00:00,523,0,0,9.9,0.82,957.9,,0,-99,-99,-99,19.2,,4.7,
C0C680,2020/4/14 00:00,228,105,2,12.1,0.62,992.2,,0,-99,-99,-99,18.5,,9.7,
C0X140,2020/4/14 00:00,17,81,0.9,16.5,0.67,1016.3,,0,-99,-99,-99,25.5,,14.4,
C0V710,2020/4/14 00:00,34,7,1.7,20.1,0.55,1014.3,,0,-99,-99,-99,24.9,,16.6,
C0G840,2020/4/14 00:00,32,0,0,14.6,0.75,1013.8,,0,-99,-99,-99,22.4,,11.3,
C0S890,2020/4/14 00:00,238,3,2,16.3,0.71,996.6,,0,-99,-99,-99,23.2,,14,
C0T820,2020/4/14 00:00,550,0,0.1,12.1,0.81,962,,0,-99,-99,-99,20.8,,10.7,
C0F9I0,2020/4/14 00:00,194,124,0.8,15.9,0.64,995.2,,0,-99,-99,-99,20.2,,12.3,
C0C650,2020/4/14 00:00,208,124,0.9,11.7,0.62,995.5,,0,-99,-99,-99,19.1,,8.1,
C0R600,2020/4/14 00:00,766,0,0.2,15.5,0.77,931.3,,0,-99,-99,-99,19.8,,12.6,
C0Z320,2020/4/14 00:00,646,231,0.6,11.6,0.9,947.1,,0.5,-99,-99,-99,20.9,,10.6,
C0V210,2020/4/14 00:00,734,51,0.3,11.8,0.76,936.9,,0,-99,-99,-99,22.8,,11.8,
C0K240,2020/4/14 00:00,1132,136,2.1,11.4,0.69,894.8,,0,-99,-99,-99,19.1,,6.6,
C0M520,2020/4/14 00:00,15,132,1.6,14.6,0.73,1015.9,,0,-99,-99,-99,23.3,,11.8,
C0A530,2020/4/14 00:00,300,47,1.5,7.6,0.99,986.7,,0,-99,-99,-99,20.5,,5.5,
C0E820,2020/4/14 00:00,220,212,0.8,11.2,0.83,993.6,,0,-99,-99,-99,20.5,,4.8,
C0K450,2020/4/14 00:00,35,106,0.8,15.2,0.71,1013.2,,0,-99,-99,-99,21.9,,12.1,
C0G760,2020/4/14 00:00,53,217,0.5,15.2,0.99,1014.6,,0,-99,-99,-99,23.4,,11,
CM0120,2020/4/14 00:00,4,67,1.5,15.9,0.59,1017.4,,0,-99,-99,-99,20.3,,15.2,
C0Z290,2020/4/14 00:00,946,0,0,9.9,0.92,914.3,,0,-99,-99,-99,17.3,,8.5,
C0R490,2020/4/14 01:00,49,358,0.9,17.5,0.66,1011.4,,0,-99,-99,-99,18.1,,17.5,
C0V440,2020/4/14 01:00,27,0,0,17.8,0.67,1014,,0,-99,-99,-99,18.9,,17.8,
C0SA40,2020/4/14 01:00,200,308,0.7,16.3,0.69,997.7,,0,-99,-99,-99,16.4,,16.3,
C0Z280,2020/4/14 01:00,224,0,0.1,15.3,0.66,996.1,,0,-99,-99,-99,15.7,,15.1,
C0Z070,2020/4/14 01:00,247,360,1.5,14.9,0.76,991.2,,0,-99,-99,-99,15.3,,14.9,
CM0180,2020/4/14 01:00,313,0,0,14.2,0.74,982.6,,0,-99,-99,-99,15.3,,14.2,
C0T9N0,2020/4/14 01:00,261,36,1.1,16,0.67,990.5,,0,-99,-99,-99,16.3,,16,
C0R800,2020/4/14 01:00,131,107,3.2,18.9,0.62,1002.6,,0,-99,-99,-99,19.1,,18.9,
C0K470,2020/4/14 01:00,97,93,2.2,16.7,0.66,1005.6,,0,-99,-99,-99,16.7,,16.4,
C0R720,2020/4/14 01:00,214,10,7.6,18.6,0.69,994,,0,13,22,,19,,18.6,
C0V650,2020/4/14 01:00,28,85,1.6,16.9,0.67,1016.2,,0,-99,-99,-99,17.2,,16.8,
C0R830,2020/4/14 01:00,383,50,5.3,16.8,0.75,974,,0,12.2,52,,16.9,,16.7,
C0H9C0,2020/4/14 01:00,3402,313,0.6,-0.1,0.09,675.7,,0,-99,-99,-99,-0.1,,-1.5,
C0U780,2020/4/14 01:00,15,260,1.6,14,0.68,1019.7,,0,-99,-99,-99,14,,13.7,
C0U760,2020/4/14 01:00,22,0,0,13,0.74,1020.1,,0,-99,-99,-99,13,,12.1,
C0X290,2020/4/14 01:00,10,150,1.3,16.6,0.71,1016.1,,0,-99,-99,-99,16.6,,16.5,
C0E830,2020/4/14 01:00,37,53,1.2,14.1,0.67,1013.4,,0,-99,-99,-99,15.4,,13.9,
C0K330,2020/4/14 01:00,38,0,0,15.5,0.75,1012.5,,0,-99,-99,-99,15.7,,15.2,
C0M660,2020/4/14 01:00,40,161,0.9,14.9,0.79,1013.2,,0,-99,-99,-99,15.1,,14.7,
C0D580,2020/4/14 01:00,120,0,0,11.9,0.82,1004.5,,0,-99,-99,-99,12.6,,11.9,
C0R640,2020/4/14 01:00,21,58,2.8,19.2,0.6,1015.2,,0,-99,-99,-99,19.2,,19.1,
C0E810,2020/4/14 01:00,53,0,0,11.4,0.9,1012.2,,0,-99,-99,-99,11.4,,11,
C0G830,2020/4/14 01:00,27,0,0,15.2,0.94,-99,,0,-99,-99,-99,15.2,,14.8,
C0A550,2020/4/14 01:00,422,0,0,6.3,1,972.3,,0,-99,-99,-99,6.4,,6.1,
C0G750,2020/4/14 01:00,31,327,0.8,14.3,0.77,1014.6,,-99,-99,-99,-99,15.6,,14.3,
C0Z270,2020/4/14 01:00,343,344,0.6,14.5,0.65,981.1,,0,-99,-99,-99,14.5,,14.4,
C0UA30,2020/4/14 01:00,1397,0,0.2,7,0.7,863.5,,0,-99,-99,-99,7.3,,6.7,
C0I080,2020/4/14 01:00,536,0,0,12.2,0.79,959.2,,0,-99,-99,-99,12.2,,11.8,
C0UA00,2020/4/14 01:00,392,272,0.7,11.3,0.78,976.3,,0,-99,-99,-99,11.3,,11,
C0AD40,2020/4/14 01:00,32,42,1.9,14.9,0.43,1015.7,,0,-99,-99,-99,14.9,,14.5,
C0G900,2020/4/14 01:00,20,318,0.3,17.2,0.64,1014.6,,0,-99,-99,-99,17.4,,17,
C0S660,2020/4/14 01:00,794,186,0.3,11.9,0.88,931.5,,0,-99,-99,-99,12.3,,11.9,
C0M640,2020/4/14 01:00,155,0,0,17.2,0.56,998.9,,0,-99,-99,-99,17.3,,16.8,
C0R660,2020/4/14 01:00,20,124,0.3,18.7,0.66,1015.8,,0,-99,-99,-99,19.2,,18.5,
C0UA10,2020/4/14 01:00,1711,0,0,3.7,0.79,834.1,,0,-99,-99,-99,4.2,,3.7,
C0V770,2020/4/14 01:00,26,0,0.1,17.8,0.58,1014.4,,0,-99,-99,-99,17.8,,17.3,
C0E730,2020/4/14 01:00,26,74,0.5,14.5,0.62,1013.8,,0,-99,-99,-99,14.5,,14.4,
C0V810,2020/4/14 01:00,32,0,0,18.6,0.56,1012.7,,0,-99,-99,-99,18.6,,18.4,
C0A9C0,2020/4/14 01:00,35,133,1.4,15.3,0.61,1016.5,,0,-99,-99,-99,15.6,,14.1,
C0X310,2020/4/14 01:00,9,126,1.7,16.2,0.7,1017,,0,-99,-99,-99,16.5,,16.2,
C0K280,2020/4/14 01:00,23,0,0,12.8,0.87,1017,,0,-99,-99,-99,13.5,,12.8,
C0M650,2020/4/14 01:00,20,133,1.1,15.1,0.78,1015.3,,0,-99,-99,-99,15.1,,14.8,
C0S910,2020/4/14 01:00,212,133,1.3,19.1,0.78,995.8,,0,9.5,84,,19.4,,19.1,
